9	4.47875e-05	7.35226e-06	-1.08405e-05	-2.90996e-06	-8.4921e-05	-1.35005e-05	1.70668e-05	5.10027e-06	1.35447e-05	1.93657e-06	-9.1005e-06	-1.80376e-06	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1.35808e-312	
9	7.35226e-06	0.000130992	4.24093e-06	-2.16367e-05	-1.35007e-05	-0.000252762	-7.28069e-06	3.31774e-05	1.92783e-06	3.25711e-05	-1.01726e-07	-2.11491e-05	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	6.95332e-310	
9	-1.08405e-05	4.24093e-06	0.00025357	2.72313e-05	1.69807e-05	-7.39208e-06	-0.000486753	-4.97793e-05	-9.15628e-06	-1.61483e-07	6.41935e-05	3.78395e-06	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	6.95332e-310	
9	-2.90996e-06	-2.16367e-05	2.72313e-05	0.000417868	4.98891e-06	3.30177e-05	-5.00255e-05	-0.000795382	-1.87508e-06	-2.12426e-05	3.46534e-06	0.000119123	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	8.63479e-320	
9	-8.4921e-05	-1.35007e-05	1.69807e-05	4.98891e-06	0.000308008	4.90202e-05	-5.66526e-05	-1.06673e-05	-0.000137434	-1.94419e-05	0.000105429	1.19358e-05	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	6.95332e-310	
9	-1.35005e-05	-0.000252762	-7.39208e-06	3.30177e-05	4.90202e-05	0.000923113	3.68146e-05	-0.000102399	-1.94254e-05	-0.000314911	-9.20536e-06	0.00022924	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	2.35637e-310	
9	1.70668e-05	-7.28069e-06	-0.000486753	-5.00255e-05	-5.66526e-05	3.68146e-05	0.00176844	0.000178799	0.000105526	-9.12524e-06	-0.000634207	-4.58937e-05	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	6.73482e-315	
9	5.10027e-06	3.31774e-05	-4.97793e-05	-0.000795382	-1.06673e-05	-0.000102399	0.000178799	0.00288447	1.20567e-05	0.000229374	-4.54629e-05	-0.00119802	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	6.95332e-310	
9	1.35447e-05	1.92783e-06	-9.15628e-06	-1.87508e-06	-0.000137434	-1.94254e-05	0.000105526	1.20567e-05	0.000215812	3.52263e-05	-3.74616e-05	-2.25324e-06	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	6.95332e-310	
9	1.93657e-06	3.25711e-05	-1.61483e-07	-2.12426e-05	-1.94419e-05	-0.000314911	-9.12524e-06	0.000229374	3.52263e-05	0.000649387	3.4778e-05	-6.23317e-05	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	3.26463e-314	
9	-9.1005e-06	-1.01726e-07	6.41935e-05	3.46534e-06	0.000105429	-9.20536e-06	-0.000634207	-4.54629e-05	-3.74616e-05	3.4778e-05	0.00123963	0.000128141	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	0	
9	-1.80376e-06	-2.11491e-05	3.78395e-06	0.000119123	1.19358e-05	0.00022924	-4.58937e-05	-0.00119802	-2.25324e-06	-6.23317e-05	0.000128141	0.00202062	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	6.93277e-315	
9	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	
9	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	
9	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	
9	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	
9	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	
9	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	
9	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	
9	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	
9	1.35808e-312	6.95332e-310	6.95332e-310	8.63479e-320	6.95332e-310	2.35637e-310	6.73482e-315	6.95332e-310	6.95332e-310	3.26463e-314	0	6.93277e-315	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	1e-30	6.95332e-310	

